properties{
  height = 16,
  pattern = "57",
}

tile{
  layer = 0,
  x = 16,
  y = 160,
  width = 16,
  height = 8,
  pattern = "260",
}

tile{
  layer = 0,
  x = 136,
  y = 240,
  width = 16,
  height = 16,
  pattern = "210",
}

tile{
  layer = 0,
  x = 104,
  y = 240,
  width = 16,
  height = 16,
  pattern = "210",
}

destination{
  name = "start_position",
  layer = 0,
  x = 96,
  y = 117,
  direction = 3,
}

wall{
  layer = 0,
  x = 272,
  y = 136,
  width = 32,
  height = 16,
  stops_hero = true,
  stops_npcs = true,
  stops_enemies = true,
  stops_blocks = true,
  stops_projectiles = true,
}

wall{
  layer = 0,
  x = 232,
  y = 104,
  width = 16,
  height = 8,
  stops_hero = true,
  stops_npcs = true,
  stops_enemies = true,
  stops_blocks = true,
  stops_projectiles = true,
}

wall{
  layer = 0,
  x = 24,
  y = 40,
  width = 16,
  height = 16,
  stops_hero = true,
  stops_npcs = true,
  stops_enemies = true,
  stops_blocks = true,
  stops_projectiles = true,
}

teletransporter{
  layer = 0,
  x = 88,
  y = 88,
  width = 16,
  height = 16,
  destination_map = "hub",
  destination = "destination_1",
  sprite = "teletransporters/teletransporter_yellow",
}

tile{
  layer = 1,
  x = 56,
  y = 136,
  width = 24,
  height = 8,
  pattern = "496",
}

tile{
  layer = 1,
  x = 160,
  y = 48,
  width = 8,
  height = 40,
  pattern = "200",
}

tile{
  layer = 1,
  x = 120,
  y = 48,
  width = 8,
  height = 40,
  pattern = "199",
}

tile{
  layer = 1,
  x = 0,
  y = 184,
  width = 32,
  height = 16,
  pattern = "212",
}

tile{
  layer = 1,
  x = 32,
  y = 192,
  width = 16,
  height = 16,
  pattern = "213",
}

tile{
  layer = 1,
  x = 48,
  y = 192,
  width = 32,
  height = 16,
  pattern = "214",
}

tile{
  layer = 1,
  x = 80,
  y = 192,
  width = 16,
  height = 16,
  pattern = "253",
}

tile{
  layer = 1,
  x = 240,
  y = 40,
  width = 24,
  height = 32,
  pattern = "859",
}

tile{
  layer = 1,
  x = 216,
  y = 40,
  width = 24,
  height = 32,
  pattern = "858",
}

tile{
  layer = 1,
  x = 48,
  y = 56,
  width = 16,
  height = 16,
  pattern = "252",
}

tile{
  layer = 1,
  x = 16,
  y = 200,
  width = 32,
  height = 16,
  pattern = "1921",
}

tile{
  layer = 1,
  x = 128,
  y = 48,
  width = 32,
  height = 16,
  pattern = "201",
}

tile{
  layer = 1,
  x = 0,
  y = 104,
  width = 8,
  height = 8,
  pattern = "266",
}

tile{
  layer = 1,
  x = -8,
  y = 64,
  width = 48,
  height = 40,
  pattern = "265",
}

tile{
  layer = 1,
  x = 24,
  y = 104,
  width = 8,
  height = 8,
  pattern = "267",
}

tile{
  layer = 1,
  x = 160,
  y = 120,
  width = 16,
  height = 16,
  pattern = "248",
}

tile{
  layer = 1,
  x = 40,
  y = 128,
  width = 8,
  height = 8,
  pattern = "495",
}

tile{
  layer = 1,
  x = 48,
  y = 136,
  width = 8,
  height = 8,
  pattern = "495",
}

tile{
  layer = 1,
  x = 64,
  y = 136,
  width = 8,
  height = 8,
  pattern = "495",
}

tile{
  layer = 1,
  x = 72,
  y = 136,
  width = 8,
  height = 8,
  pattern = "495",
}

tile{
  layer = 1,
  x = 216,
  y = -32,
  width = 32,
  height = 32,
  pattern = "1119",
}

tile{
  layer = 1,
  x = 280,
  y = -24,
  width = 48,
  height = 40,
  pattern = "1857",
}

tile{
  layer = 1,
  x = 304,
  y = 104,
  width = 24,
  height = 8,
  pattern = "1021",
}

tile{
  layer = 1,
  x = 296,
  y = 88,
  width = 24,
  height = 8,
  pattern = "1021",
}

tile{
  layer = 1,
  x = 0,
  y = -16,
  width = 16,
  height = 16,
  pattern = "1821",
}

tile{
  layer = 1,
  x = 8,
  y = 0,
  width = 16,
  height = 16,
  pattern = "1823",
}

tile{
  layer = 1,
  x = 296,
  y = 8,
  width = 32,
  height = 32,
  pattern = "1119",
}

tile{
  layer = 1,
  x = 112,
  y = 144,
  width = 40,
  height = 8,
  pattern = "496",
}

tile{
  layer = 1,
  x = 104,
  y = 144,
  width = 8,
  height = 8,
  pattern = "495",
}

tile{
  layer = 1,
  x = 120,
  y = 144,
  width = 8,
  height = 8,
  pattern = "495",
}

tile{
  layer = 1,
  x = 136,
  y = 144,
  width = 8,
  height = 8,
  pattern = "495",
}

tile{
  layer = 1,
  x = 152,
  y = 144,
  width = 8,
  height = 8,
  pattern = "495",
}

tile{
  layer = 1,
  x = 64,
  y = 88,
  width = 24,
  height = 16,
  pattern = "916",
}

tile{
  layer = 1,
  x = -8,
  y = 96,
  width = 32,
  height = 24,
  pattern = "273",
}

tile{
  layer = 1,
  x = 16,
  y = 136,
  width = 16,
  height = 24,
  pattern = "261",
}

tile{
  layer = 1,
  x = 16,
  y = 152,
  width = 16,
  height = 16,
  pattern = "1571",
}

tile{
  layer = 2,
  x = 104,
  y = 80,
  width = 16,
  height = 32,
  pattern = "1540",
}

